id,source_id,target_id,relation_type,status,description,evidence,owner,last_verified_at,notes
REL-ENGINE-RUNTIME-018,SOAR-SERVICE-RUNTIME-EXECUTION-DEDUPE,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Runtime execution dedupe is covered by focused dedupe tests.,apps/api/src/modules/engine/runtimeExecutionDedupe.service.test.ts,QA,2026-05-24,
REL-ENGINE-RUNTIME-019,SOAR-SERVICE-RUNTIME-SIGNAL-LOOP,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Runtime signal loop is covered by signal loop tests.,apps/api/src/modules/engine/runtimeSignalLoop.service.test.ts,QA,2026-05-24,
REL-ENGINE-RUNTIME-020,SOAR-SERVICE-RUNTIME-SCAN-LOOP,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Runtime scan loop is covered by scan loop tests.,apps/api/src/modules/engine/runtimeScanLoop.service.test.ts,QA,2026-05-24,
REL-ENGINE-RUNTIME-021,SOAR-SERVICE-RUNTIME-LIFECYCLE-MARK-PRICE,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Runtime lifecycle mark price is covered by focused tests.,apps/api/src/modules/engine/runtimeLifecycleMarkPrice.service.test.ts,QA,2026-05-24,
REL-ENGINE-RUNTIME-022,SOAR-SERVICE-RUNTIME-ORDER-LIFETIME,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Runtime order lifetime is covered by focused tests.,apps/api/src/modules/engine/runtimeOrderLifetime.service.test.ts,QA,2026-05-24,
REL-ENGINE-RUNTIME-023,SOAR-SERVICE-RUNTIME-POSITION-LIFETIME,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Runtime position lifetime is covered by focused tests.,apps/api/src/modules/engine/runtimePositionLifetime.service.test.ts,QA,2026-05-24,
REL-ENGINE-RUNTIME-024,SOAR-SERVICE-RUNTIME-TELEMETRY,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Runtime telemetry is covered by focused telemetry tests.,apps/api/src/modules/engine/runtimeTelemetry.service.test.ts,QA,2026-05-24,
REL-ENGINE-RUNTIME-025,SOAR-FEATURE-ENGINE-RUNTIME-CORE,SOAR-DOC-EXECUTION-LIFECYCLE,documented_by,verified_local,Execution lifecycle docs cover engine runtime lifecycle and order semantics.,docs/architecture/06_execution-lifecycle.md,Documentation,2026-05-24,
REL-ENGINE-RUNTIME-026,SOAR-FEATURE-ENGINE-RUNTIME-CORE,SOAR-DOC-API-BOTS,documented_by,verified_local,Bot API docs cover runtime API consumers of engine runtime behavior.,docs/modules/api-bots.md,Documentation,2026-05-24,
REL-MARKET-DATA-001,SOAR-FEATURE-MARKET-DATA-STREAM-ADAPTERS,SOAR-SERVICE-MARKET-DATA,has_service,verified_local,Market data adapter feature includes canonical market data service.,apps/api/src/modules/market-data/marketData.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-002,SOAR-SERVICE-MARKET-DATA,SOAR-SERVICE-BINANCE-PUBLIC-REST,uses,verified_local,Market data service can source public data from Binance REST adapter.,apps/api/src/modules/exchange/binancePublicRest.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-003,SOAR-SERVICE-MARKET-DATA,SOAR-SERVICE-EXCHANGE-PUBLIC-MARKET-DATA,uses,verified_local,Market data service stays linked to exchange-owned public market data boundary.,apps/api/src/modules/market-data/marketData.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-004,SOAR-SERVICE-INDICATOR-ADAPTER,SOAR-SERVICE-MARKET-DATA,uses,verified_local,Indicator adapter consumes market data for runtime indicator calculations.,apps/api/src/modules/market-data/indicatorAdapter.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-005,SOAR-SERVICE-RUNTIME-SIGNAL-LOOP,SOAR-SERVICE-INDICATOR-ADAPTER,uses,verified_local,Runtime signal loop depends on indicator adapter calculations.,apps/api/src/modules/engine/runtimeSignalLoop.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-006,SOAR-SERVICE-CCXT-SPOT-CONNECTOR,SOAR-SERVICE-EXCHANGE-CONNECTOR-FACTORY,created_by,verified_local,CCXT spot connector is owned by the exchange connector factory boundary.,apps/api/src/modules/exchange/ccxtSpotConnector.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-007,SOAR-SERVICE-BINANCE-STREAM,SOAR-SERVICE-MARKET-STREAM,feeds,verified_local,Binance stream adapter feeds the market stream service.,apps/api/src/modules/market-stream/binanceStream.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-008,SOAR-SERVICE-MARKET-STREAM,SOAR-SERVICE-BINANCE-STREAM,uses,verified_local,Market stream service can use Binance stream source behavior.,apps/api/src/modules/market-stream/binanceStream.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-009,SOAR-WORKER-MARKET-STREAM-SUBSCRIPTIONS,SOAR-SERVICE-MARKET-STREAM-FANOUT,publishes_to,verified_local,Market stream subscriptions worker publishes stream updates through fanout.,apps/api/src/workers/marketStreamSubscriptions.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-010,SOAR-WORKER-MARKET-STREAM-SUBSCRIPTIONS,SOAR-SERVICE-BINANCE-STREAM,subscribes_to,verified_local,Market stream worker subscribes to Binance stream source when needed.,apps/api/src/workers/marketStreamSubscriptions.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-011,SOAR-API-MARKET-STREAM-EVENTS,SOAR-WORKER-MARKET-STREAM-SUBSCRIPTIONS,observes,verified_local,SSE market stream route is backed by subscription worker behavior.,apps/api/src/workers/marketStreamSubscriptions.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-012,SOAR-SERVICE-BINANCE-USER-DATA-STREAM,SOAR-FEATURE-EXCHANGE-ADAPTER,implements_adapter,verified_local,Binance user data stream remains inside exchange-owned adapter boundary.,apps/api/src/modules/exchange/binanceUserDataStream.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-013,SOAR-SERVICE-BINANCE-USER-DATA-STREAM,SOAR-SERVICE-LIVE-POSITION-RECONCILIATION,feeds,verified_local,Authenticated exchange stream events can feed live position reconciliation semantics.,apps/api/src/modules/exchange/binanceUserDataStream.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-014,SOAR-SERVICE-IMPORTED-POSITION-HISTORY-HYDRATOR,SOAR-SERVICE-LIVE-POSITION-RECONCILIATION,supports,verified_local,Imported position history hydrator supports restart-safe live reconciliation continuity.,apps/api/src/modules/positions/importedPositionHistoryHydrator.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-015,SOAR-SERVICE-IMPORTED-POSITION-HISTORY-HYDRATOR,SOAR-DB-POSITION,reads_writes,verified_local,Imported position history hydrator is tied to position persistence.,apps/api/src/modules/positions/importedPositionHistoryHydrator.service.ts,Backend,2026-05-24,
REL-MARKET-DATA-016,SOAR-FEATURE-MARKET-DATA-STREAM-ADAPTERS,SOAR-TEST-MARKET-DATA-STREAM-ADAPTERS,verified_by,verified_local,Market data stream adapter feature is covered by aggregate adapter tests.,apps/api/src/modules/market-data/marketData.service.test.ts,QA,2026-05-24,
REL-MARKET-DATA-017,SOAR-SERVICE-MARKET-DATA,SOAR-TEST-MARKET-DATA-STREAM-ADAPTERS,verified_by,verified_local,Market data service is covered by focused service tests.,apps/api/src/modules/market-data/marketData.service.test.ts,QA,2026-05-24,
REL-MARKET-DATA-018,SOAR-SERVICE-INDICATOR-ADAPTER,SOAR-TEST-MARKET-DATA-STREAM-ADAPTERS,verified_by,verified_local,Indicator adapter is covered by focused adapter tests.,apps/api/src/modules/market-data/indicatorAdapter.service.test.ts,QA,2026-05-24,
REL-MARKET-DATA-019,SOAR-SERVICE-BINANCE-STREAM,SOAR-TEST-MARKET-DATA-STREAM-ADAPTERS,verified_by,verified_local,Binance stream service is covered by focused stream tests.,apps/api/src/modules/market-stream/binanceStream.service.test.ts,QA,2026-05-24,
REL-MARKET-DATA-020,SOAR-WORKER-MARKET-STREAM-SUBSCRIPTIONS,SOAR-TEST-MARKET-DATA-STREAM-ADAPTERS,verified_by,verified_local,Market stream subscriptions worker is covered by worker tests.,apps/api/src/workers/marketStreamSubscriptions.service.test.ts,QA,2026-05-24,
REL-MARKET-DATA-021,SOAR-SERVICE-BINANCE-USER-DATA-STREAM,SOAR-TEST-MARKET-DATA-STREAM-ADAPTERS,verified_by,verified_local,Binance user data stream service is covered by focused stream tests.,apps/api/src/modules/exchange/binanceUserDataStream.service.test.ts,QA,2026-05-24,
REL-MARKET-DATA-022,SOAR-SERVICE-IMPORTED-POSITION-HISTORY-HYDRATOR,SOAR-TEST-MARKET-DATA-STREAM-ADAPTERS,verified_by,verified_local,Imported position history hydrator is covered by focused tests.,apps/api/src/modules/positions/importedPositionHistoryHydrator.service.test.ts,QA,2026-05-24,
REL-MARKET-DATA-023,SOAR-FEATURE-MARKET-DATA-STREAM-ADAPTERS,SOAR-DOC-API-MARKET-STREAM,documented_by,verified_local,Market stream docs document SSE and stream behavior.,docs/modules/api-market-stream.md,Documentation,2026-05-24,
REL-MARKET-DATA-024,SOAR-FEATURE-MARKET-DATA-STREAM-ADAPTERS,SOAR-DOC-API-MARKETS,documented_by,verified_local,Market docs document market catalog and market-data consumers.,docs/modules/api-markets.md,Documentation,2026-05-24,
REL-MARKET-DATA-025,SOAR-FEATURE-MARKET-DATA-STREAM-ADAPTERS,SOAR-DOC-EXCHANGE-OWNERSHIP,documented_by,verified_local,Exchange ownership docs document adapter boundary ownership.,docs/architecture/reference/exchange-access-ownership-matrix.md,Documentation,2026-05-24,
REL-WEB-RESIDUAL2-001,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-PAGE-BOT-NEW-ALIAS,has_entrypoint,verified_local,Web residual surface mapping includes the bot new alias route.,apps/web/src/app/dashboard/bots/new/page.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-002,SOAR-PAGE-BOT-NEW-ALIAS,SOAR-PAGE-BOT-CREATE,aliases,verified_local,Bot new route aliases the canonical bot create flow.,apps/web/src/app/dashboard/bots/new/page.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-003,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-PAGE-BOT-DETAIL-ALIAS,has_entrypoint,verified_local,Web residual surface mapping includes the bot detail alias route.,apps/web/src/app/dashboard/bots/[id]/page.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-004,SOAR-PAGE-BOT-DETAIL-ALIAS,SOAR-PAGE-BOT-PREVIEW,aliases,verified_local,Bot detail alias is linked to selected bot preview runtime behavior.,apps/web/src/app/dashboard/bots/[id]/page.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-005,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-PAGE-OFFLINE,has_entrypoint,verified_local,Web residual surface mapping includes the offline app shell route.,apps/web/src/app/offline/page.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-006,SOAR-PAGE-BOTS-LIST,SOAR-HOOK-BOTS-LIST-CONTROLLER,uses,verified_local,Bots list page behavior uses the bots list controller hook.,apps/web/src/features/bots/hooks/useBotsListController.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-007,SOAR-HOOK-BOTS-LIST-CONTROLLER,SOAR-SERVICE-WEB-BOTS-API,calls,verified_local,Bots list controller calls the shared Web bots API service.,apps/web/src/features/bots/hooks/useBotsListController.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-008,SOAR-COMP-BOTS-MONITORING-TAB,SOAR-HOOK-BOTS-MONITORING-CONTROLLER,uses,verified_local,Bot monitoring tab uses the monitoring controller hook.,apps/web/src/features/bots/hooks/useBotsMonitoringController.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-009,SOAR-HOOK-BOTS-MONITORING-CONTROLLER,SOAR-SERVICE-BOTS-MONITORING-AGGREGATE,calls,verified_local,Bots monitoring controller calls the aggregate frontend service.,apps/web/src/features/bots/services/botsMonitoringAggregate.service.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-010,SOAR-SERVICE-BOTS-MONITORING-AGGREGATE,SOAR-API-BOT-RUNTIME-AGGREGATE,calls,verified_local,Bots monitoring aggregate service maps runtime aggregate API payloads.,apps/web/src/features/bots/services/botsMonitoringAggregate.service.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-011,SOAR-HOOK-COIN-ICON-LOOKUP,SOAR-SERVICE-WEB-ICONS,calls,verified_local,Coin icon lookup hook calls the Web icons service.,apps/web/src/features/icons/hooks/useCoinIconLookup.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-012,SOAR-SERVICE-WEB-ICONS,SOAR-API-ICON-LOOKUP,calls,verified_local,Web icons service calls the icon lookup API route.,apps/web/src/features/icons/services/icons.service.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-013,SOAR-COMP-STRATEGY-FORM,SOAR-COMP-SORTABLE-THRESHOLD-LIST-EDITOR,composes,verified_local,Strategy form composes the sortable threshold list editor.,apps/web/src/features/strategies/components/StrategyFormSections/SortableThresholdListEditor.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-014,SOAR-COMP-SORTABLE-THRESHOLD-LIST-EDITOR,SOAR-SERVICE-STRATEGY-FORM-MAPPER,uses,verified_local,Sortable threshold editor contributes to strategy form mapping behavior.,apps/web/src/features/strategies/components/StrategyFormSections/SortableThresholdListEditor.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL2-015,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-TEST-WEB-RESIDUAL-SURFACES,verified_by,verified_local,Web residual surfaces are covered by aggregate residual Web tests.,apps/web/src/app/dashboard/bots/new/page.test.tsx,QA,2026-05-24,
REL-WEB-RESIDUAL2-016,SOAR-PAGE-BOT-NEW-ALIAS,SOAR-TEST-WEB-RESIDUAL-SURFACES,verified_by,verified_local,Bot new alias page is covered by focused page tests.,apps/web/src/app/dashboard/bots/new/page.test.tsx,QA,2026-05-24,
REL-WEB-RESIDUAL2-017,SOAR-PAGE-BOT-DETAIL-ALIAS,SOAR-TEST-WEB-RESIDUAL-SURFACES,verified_by,verified_local,Bot detail alias page is covered by focused page tests.,apps/web/src/app/dashboard/bots/[id]/page.test.tsx,QA,2026-05-24,
REL-WEB-RESIDUAL2-018,SOAR-PAGE-OFFLINE,SOAR-TEST-WEB-RESIDUAL-SURFACES,verified_by,verified_local,Offline page is covered by focused page tests.,apps/web/src/app/offline/page.test.tsx,QA,2026-05-24,
REL-WEB-RESIDUAL2-019,SOAR-SERVICE-BOTS-MONITORING-AGGREGATE,SOAR-TEST-WEB-RESIDUAL-SURFACES,verified_by,verified_local,Bots monitoring aggregate service is covered by focused service tests.,apps/web/src/features/bots/services/botsMonitoringAggregate.service.test.ts,QA,2026-05-24,
REL-WEB-RESIDUAL2-020,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-DOC-WEB-ICONS,documented_by,verified_local,Web icon lookup behavior is documented by Web icons docs.,docs/modules/web-icons.md,Documentation,2026-05-24,
REL-WEB-RESIDUAL2-021,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-DOC-WEB-SHARED,documented_by,verified_local,Shared Web fallback and utility behavior is documented by Web shared docs.,docs/modules/web-shared.md,Documentation,2026-05-24,
REL-WEB-RESIDUAL2-022,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-DOC-WEB-BOTS,documented_by,verified_local,Bot alias routes and monitoring controllers are documented by Web bots docs.,docs/modules/web-bots.md,Documentation,2026-05-24,
REL-EVIDENCE-RESIDUAL-001,SOAR-HOOK-CLOSE-RUNTIME-POSITION-ACTION,SOAR-API-BOT-RUNTIME-CLOSE-POSITION,calls,verified_local,Close runtime position hook calls the runtime close-position API route.,apps/web/src/features/dashboard-home/hooks/useCloseRuntimePositionAction.ts,Frontend,2026-05-24,
REL-EVIDENCE-RESIDUAL-002,SOAR-HOOK-CLOSE-RUNTIME-POSITION-ACTION,SOAR-TEST-WEB-SHELL-UI,verified_by,verified_local,Close runtime position hook is covered by Web shell UI aggregate tests.,apps/web/src/features/dashboard-home/hooks/useCloseRuntimePositionAction.test.tsx,QA,2026-05-24,
REL-EVIDENCE-RESIDUAL-003,SOAR-FEATURE-ENGINE-RUNTIME-CORE,SOAR-TEST-API-RESIDUAL-EVIDENCE,verified_by,verified_local,Engine runtime core has additional residual signal and shared helper tests mapped.,apps/api/src/modules/engine/runtimeSignalDecisionEngine.test.ts,QA,2026-05-24,
REL-EVIDENCE-RESIDUAL-004,SOAR-FEATURE-BOT-RUNTIME,SOAR-TEST-API-RESIDUAL-EVIDENCE,verified_by,verified_local,Bot runtime has additional residual cleanup dynamic stop and serialization tests mapped.,apps/api/src/modules/bots/bots.delete-cleanup.e2e.test.ts,QA,2026-05-24,
REL-EVIDENCE-RESIDUAL-005,SOAR-FEATURE-MANUAL-ORDER,SOAR-TEST-API-RESIDUAL-EVIDENCE,verified_by,verified_local,Manual order has additional live cancel fill manual paper and position-scope tests mapped.,apps/api/src/modules/orders/orders.liveFillResolution.test.ts,QA,2026-05-24,
REL-EVIDENCE-RESIDUAL-006,SOAR-FEATURE-API-PLATFORM-SAFETY,SOAR-TEST-API-RESIDUAL-EVIDENCE,verified_by,verified_local,API platform safety has residual queue alerts cache header and isolation tests mapped.,apps/api/src/router/cacheHeaders.test.ts,QA,2026-05-24,
REL-EVIDENCE-RESIDUAL-007,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-TEST-WEB-SHELL-UI,verified_by,verified_local,Web residual shell UI and PWA behavior is covered by aggregate shell UI tests.,apps/web/src/ui/layout/dashboard/Header.responsive.test.tsx,QA,2026-05-24,
REL-EVIDENCE-RESIDUAL-008,SOAR-FEATURE-WEB-RESIDUAL-SURFACES,SOAR-HOOK-CLOSE-RUNTIME-POSITION-ACTION,has_ui_action,verified_local,Web residual surfaces include the close runtime position action hook.,apps/web/src/features/dashboard-home/hooks/useCloseRuntimePositionAction.ts,Frontend,2026-05-24,
REL-EVIDENCE-RESIDUAL-009,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,SOAR-DOC-MODULE-GOVERNANCE-INDEX,documents,verified_local,Architecture evidence graph indexes residual module governance docs for graph visibility.,docs/modules/module-documentation.md,Documentation,2026-05-24,
REL-EVIDENCE-RESIDUAL-010,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,SOAR-DOC-ARCHITECTURE-GOVERNANCE-INDEX,documents,verified_local,Architecture evidence graph indexes residual architecture governance docs for graph visibility.,docs/architecture/architecture-documentation.md,Documentation,2026-05-24,
REL-EVIDENCE-RESIDUAL-011,SOAR-DOC-ARCHITECTURE-GOVERNANCE-INDEX,SOAR-DOC-ARCHITECTURE-GRAPH-SYSTEM,related_to,verified_local,Architecture governance index points back to the evidence graph system contract.,docs/architecture/architecture-evidence-graph-system.md,Documentation,2026-05-24,
REL-EVIDENCE-RESIDUAL-012,SOAR-DOC-MODULE-GOVERNANCE-INDEX,SOAR-DOC-ARCHITECTURE-GRAPH-SYSTEM,related_to,verified_local,Module governance index points back to the evidence graph system contract.,docs/architecture/architecture-evidence-graph-system.md,Documentation,2026-05-24,
REL-FINAL-DRIFT-001,SOAR-FEATURE-API-PLATFORM-SAFETY,SOAR-TEST-API-INFRASTRUCTURE-RESIDUAL,verified_by,verified_local,API platform safety has health metrics security headers utilities and worker tests mapped.,apps/api/src/router/health-readiness.test.ts,QA,2026-05-24,
REL-FINAL-DRIFT-002,SOAR-FEATURE-MARKET-DATA-STREAM-ADAPTERS,SOAR-TEST-API-INFRASTRUCTURE-RESIDUAL,verified_by,verified_local,Market data stream worker configuration and ownership tests are mapped through infrastructure residual proof.,apps/api/src/workers/marketStreamWorkerConfig.test.ts,QA,2026-05-24,
REL-FINAL-DRIFT-003,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,SOAR-DOC-ARCHITECTURE-CONTRACT-INDEX,documents,verified_local,Architecture evidence graph indexes the remaining architecture contract documents for graph visibility.,docs/architecture/registry/architecture-registry-guide.md,Documentation,2026-05-24,
REL-FINAL-DRIFT-004,SOAR-DOC-ARCHITECTURE-CONTRACT-INDEX,SOAR-DOC-ARCHITECTURE-GOVERNANCE-INDEX,extends,verified_local,Architecture contract index extends the architecture governance index.,docs/architecture/reference/runtime-execution-idempotency-contract.md,Documentation,2026-05-24,
REL-V1-RELEASE-TOOLING-001,SOAR-FEATURE-RELEASE-AUDIT-TOOLING,SOAR-TOOL-V1-FINAL-PREFLIGHT,contains,verified_local,Release audit tooling owns the V1 final preflight runner.,scripts/runV1FinalPreflight.mjs,Ops,2026-05-24,
REL-V1-RELEASE-TOOLING-002,SOAR-FEATURE-RELEASE-AUDIT-TOOLING,SOAR-TOOL-V1-RELEASE-GATE,contains,verified_local,Release audit tooling owns the final V1 release gate runner.,scripts/runV1ReleaseGate.mjs,Ops,2026-05-24,
REL-V1-RELEASE-TOOLING-003,SOAR-TOOL-V1-RELEASE-GATE,SOAR-TOOL-V1-FINAL-PREFLIGHT,uses,verified_local,The V1 release gate consumes final preflight readiness and blockers.,scripts/runV1ReleaseGate.mjs,Ops,2026-05-24,
REL-V1-RELEASE-TOOLING-004,SOAR-TOOL-V1-FINAL-PREFLIGHT,SOAR-TOOL-REPOSITORY-PATH-RESOLVER,uses,verified_local,The preflight runner resolves canonical docs history and evidence paths.,scripts/runV1FinalPreflight.mjs,Ops,2026-05-24,
REL-V1-RELEASE-TOOLING-005,SOAR-TOOL-V1-FINAL-PREFLIGHT,SOAR-TEST-RELEASE-AUDIT-TOOLING,verified_by,verified_local,The final preflight runner is covered by release/preflight tests and no-secret production refresh evidence.,scripts/runV1FinalPreflight.test.mjs,QA,2026-05-24,
REL-V1-RELEASE-TOOLING-006,SOAR-TOOL-V1-RELEASE-GATE,SOAR-TEST-RELEASE-AUDIT-TOOLING,verified_by,verified_local,The release gate runner is covered by release gate tests and operator unblock checks.,scripts/runV1ReleaseGate.test.mjs,QA,2026-05-24,
REL-V1-RELEASE-TOOLING-007,SOAR-TOOL-OPERATOR-UNBLOCK-PACKET-CHECK,SOAR-TOOL-V1-FINAL-PREFLIGHT,uses,verified_local,The operator unblock packet references preflight output as part of the protected proof handoff.,history/releases/v1-operator-unblock-packet-380308d1-2026-05-24.md,Ops,2026-05-24,
